invoice_id,date,store_city,category,product_name,quantity,unit_price,total_sales,payment_mode,customer_type
200293,2024-03-10,Dindigul,Baby Care,Baby Soap,7,4183.51,29284.57,Cash,New
200294,2024-01-16,Chennai,Beverages,Soft Drink,4,389.41,1557.64,Cash,Regular
200295,2024-02-04,Shoolagiri,Beverages,Coffee,3,1518.95,4556.85,Cash,
200296,2024-06-27,Chennai,Beverages,Soft Drink,2,3790.84,7581.68,,New
200297,2024-04-06,Tiruchirappalli,Home & Kitchen,Storage Box,6,2088.8,12532.8,,Regular
200298,2024-05-06,Dindigul,Home & Kitchen,Cookware,6,4837.25,29023.5,Cash,Regular
200299,2024-01-20,Hosur,Bed & Bath,Bedsheet,7,28.78,201.46,,Regular
200300,2024-03-15,Hosur,Home Appliances,Mixer,8,1838.44,14707.52,Card,Regular
200301,2024-11-01,Madurai,Baby Care,Diapers,2,4673.17,9346.34,Cash,
200302,2024-03-24,Coimbatore,Household & Cleaning,Detergent,5,2773.92,13869.6,,Regular
200303,2024-06-17,Vellore,Stationery & School Supplies,Notebook,8,2792.01,22336.08,Cash,
200304,2024-07-16,Tiruchirappalli,Grocery & Staples,Toor Dal,8,1864.29,14914.32,Cash,Regular
200305,2024-12-06,Tiruchirappalli,Pet Care,Cat Food,4,2722.76,10891.04,,
200306,2024-08-05,Shoolagiri,Pet Care,Cat Food,8,4449.12,35592.96,UPI,
200307,2024-03-05,Kovilpatti,Baby Care,Baby Soap,6,89.96,539.76,Card,
200308,2024-05-10,Shoolagiri,Household & Cleaning,Dishwash Liquid,5,3418.51,17092.55,Card,Regular
200309,2024-11-25,Salem,Apparel & Footwear,T-Shirt,8,294.88,2359.04,Cash,New
200310,2024-11-21,Tiruchirappalli,Beverages,Tea,4,155.64,622.56,Cash,Regular
200311,2024-08-30,Madurai,Bed & Bath,Towel,5,3341.23,16706.15,,
200312,2024-02-09,Vellore,Pet Care,Dog Food,3,3219.38,9658.14,Cash,Regular
200313,2024-11-22,Coimbatore,Fruits & Vegetables,Tomato,7,3176.58,22236.06,UPI,New
200314,2024-02-24,Vellore,Kids & Toys,Doll,8,512.86,4102.88,Card,
200315,2024-10-18,Tiruchirappalli,Baby Care,Diapers,1,2110.51,2110.51,,Regular
200316,2024-11-27,Shoolagiri,Fruits & Vegetables,Onion,3,1391.26,4173.78,Card,New
200317,2024-08-09,Madurai,Fruits & Vegetables,Onion,3,404.38,1213.14,Card,New
200318,2024-10-11,Madurai,Snacks & Packaged Foods,Noodles,6,1461.39,8768.34,UPI,New
200319,2024-09-29,Chennai,Stationery & School Supplies,Notebook,5,3302.57,16512.85,Card,Regular
200320,2024-02-18,Hosur,Stationery & School Supplies,Pen,4,4868.32,19473.28,,Regular
200321,2024-03-07,Tiruppur,Dairy & Bakery,Bread,3,3041.39,9124.17,,Regular
200322,2024-05-05,Vellore,Household & Cleaning,Detergent,6,879.9,5279.4,Card,Regular
200323,2024-11-14,Tiruppur,Dairy & Bakery,Butter,2,3288.6,6577.2,Cash,
200324,2024-02-09,Hosur,Personal Care,Shampoo,1,4570.71,4570.71,UPI,
200325,2024-01-20,Salem,Bed & Bath,Towel,2,721.91,1443.82,Card,New
200326,2024-03-14,Madurai,Personal Care,Toothpaste,8,1402.92,11223.36,Card,New
200327,2024-12-24,Chennai,Beverages,Tea,3,3213.42,9640.26,Cash,New
200328,2024-02-23,Dindigul,Stationery & School Supplies,Notebook,7,1069.62,7487.34,Cash,Regular
200329,2024-04-10,Salem,Grocery & Staples,Rice,8,4762.2,38097.6,UPI,New
200330,2024-09-29,Shoolagiri,Baby Care,Baby Soap,2,2461.11,4922.22,Card,
200331,2024-02-11,Kovilpatti,Beverages,Tea,5,3641.49,18207.45,,New
200332,2024-02-01,Tiruchirappalli,Snacks & Packaged Foods,Chips,6,2646.55,15879.3,Card,Regular
200333,2024-07-14,Kovilpatti,Home Appliances,Mixer,1,32.54,32.54,UPI,Regular
200334,2024-07-28,Tiruchirappalli,Home & Kitchen,Storage Box,7,4160.92,29126.44,Cash,New
200335,2024-09-19,Salem,Personal Care,Shampoo,1,3895.22,3895.22,,New
200336,2024-07-20,Tiruchirappalli,Dairy & Bakery,Bread,3,3825.41,11476.23,,New
200337,2024-11-18,Kovilpatti,Beverages,Soft Drink,3,3769.16,11307.48,UPI,
200338,2024-11-20,Tiruppur,Dairy & Bakery,Butter,6,2165.23,12991.38,,Regular
200339,2024-03-24,Kovilpatti,Pet Care,Dog Food,2,4051.93,8103.86,Cash,New
200340,2024-07-15,Chennai,Household & Cleaning,Detergent,3,2702.23,8106.69,,New
200341,2024-08-09,Dindigul,Dairy & Bakery,Butter,3,150.34,451.02,UPI,Regular
200342,2024-07-31,Dindigul,Grocery & Staples,Rice,5,1251.71,6258.55,UPI,New
200343,2024-01-26,Dindigul,Kids & Toys,Doll,6,1368.55,8211.3,,Regular
200344,2024-04-01,Tiruchirappalli,Personal Care,Soap,5,4720.4,23602.0,,New
200345,2024-12-06,Chennai,Apparel & Footwear,Jeans,2,4066.16,8132.32,,Regular
200346,2024-06-11,Vellore,Dairy & Bakery,Butter,2,3137.6,6275.2,,Regular
200347,2024-02-25,Hosur,Pet Care,Cat Food,7,4544.19,31809.33,Cash,New
200348,2024-03-28,Tiruppur,Snacks & Packaged Foods,Biscuits,5,3010.42,15052.1,UPI,
200349,2024-07-24,Vellore,Stationery & School Supplies,Pen,2,4930.98,9861.96,,Regular
200350,2024-01-04,Coimbatore,Beverages,Coffee,7,1691.03,11837.21,,Regular
200351,2024-05-23,Salem,Home & Kitchen,Cookware,1,881.46,881.46,,
200352,2024-02-21,Vellore,Kids & Toys,Doll,7,1200.55,8403.85,UPI,New
200353,2024-06-11,Vellore,Household & Cleaning,Detergent,3,2636.53,7909.59,Cash,New
200354,2024-04-24,Vellore,Household & Cleaning,Detergent,8,898.19,7185.52,Card,Regular
200355,2024-06-15,Tiruchirappalli,Home Appliances,Iron Box,5,3065.03,15325.15,UPI,
200356,2024-12-21,Tiruchirappalli,Beverages,Juice,2,2929.46,5858.92,Card,Regular
200357,2024-02-24,Shoolagiri,Personal Care,Shampoo,8,2358.55,18868.4,,New
200358,2024-06-30,Tiruppur,Apparel & Footwear,T-Shirt,6,224.48,1346.88,,Regular
200359,2024-05-01,Salem,Dairy & Bakery,Milk,1,430.87,430.87,UPI,New
200360,2024-03-12,Dindigul,Beverages,Soft Drink,7,410.43,2873.01,,Regular
200361,2024-10-18,Tiruchirappalli,Pet Care,Dog Food,5,2280.15,11400.75,,Regular
200362,2024-09-09,Vellore,Home Appliances,Iron Box,1,3394.21,3394.21,Card,Regular
200363,2024-05-11,Vellore,Grocery & Staples,Rice,7,2343.7,16405.9,Card,New
200364,2024-06-26,Dindigul,Kids & Toys,Toy Car,3,3374.01,10122.03,Cash,Regular
200365,2024-02-01,Tiruchirappalli,Bed & Bath,Bedsheet,3,873.37,2620.11,Card,Regular
200366,2024-09-28,Madurai,Dairy & Bakery,Curd,7,1117.59,7823.13,Card,Regular
200367,2024-04-29,Kovilpatti,Personal Care,Shampoo,2,144.6,289.2,Cash,New
200368,2024-12-13,Tiruppur,Personal Care,Toothpaste,4,1740.31,6961.24,,Regular
200369,2024-01-24,Tiruchirappalli,Baby Care,Diapers,8,4227.26,33818.08,UPI,New
200370,2024-06-16,Tiruppur,Pet Care,Dog Food,7,4251.99,29763.93,,Regular
200371,2024-03-06,Vellore,Fruits & Vegetables,Banana,2,4929.07,9858.14,,New
200372,2024-09-13,Salem,Baby Care,Diapers,1,2375.69,2375.69,Cash,Regular
200373,2024-11-26,Madurai,Baby Care,Diapers,3,3031.16,9093.48,,Regular
200374,2024-03-24,Vellore,Kids & Toys,Toy Car,5,4675.56,23377.8,Cash,New
200375,2024-05-01,Tiruppur,Kids & Toys,Doll,4,3070.88,12283.52,UPI,
200376,2024-07-14,Coimbatore,Home Appliances,Iron Box,8,3418.26,27346.08,Cash,
200377,2024-01-08,Tiruchirappalli,Stationery & School Supplies,Pen,3,2949.58,8848.74,Card,Regular
200378,2024-04-25,Kovilpatti,Stationery & School Supplies,Pen,1,2919.93,2919.93,,Regular
200379,2024-03-27,Tiruchirappalli,Kids & Toys,Toy Car,2,1379.67,2759.34,,New
200380,2024-05-11,Tiruchirappalli,Bed & Bath,Towel,1,3673.54,3673.54,Cash,New
200381,2024-05-21,Dindigul,Beverages,Soft Drink,4,547.63,2190.52,UPI,
200382,2024-08-21,Shoolagiri,Baby Care,Diapers,6,1252.99,7517.94,Cash,Regular
200383,2024-04-11,Vellore,Stationery & School Supplies,Pen,5,3855.29,19276.45,Card,
200384,2024-10-15,Hosur,Home Appliances,Mixer,5,1433.49,7167.45,UPI,
200385,2024-08-24,Madurai,Bed & Bath,Towel,8,4827.14,38617.12,UPI,Regular
200386,2024-01-01,Shoolagiri,Bed & Bath,Towel,7,647.52,4532.64,Cash,New
200387,2024-07-30,Vellore,Beverages,Tea,3,810.18,2430.54,Cash,New
200388,2024-05-14,Coimbatore,Baby Care,Baby Soap,6,918.96,5513.76,Card,
200389,2024-08-05,Chennai,Stationery & School Supplies,Notebook,5,2430.65,12153.25,,Regular
200390,2024-07-20,Tiruchirappalli,Grocery & Staples,Toor Dal,4,3418.9,13675.6,UPI,New
200391,2024-12-29,Tiruppur,Personal Care,Shampoo,6,4599.52,27597.12,Cash,New
200392,2024-12-05,Dindigul,Grocery & Staples,Wheat Flour,2,2497.88,4995.76,UPI,
200393,2024-04-23,Salem,Kids & Toys,Toy Car,2,2201.92,4403.84,UPI,New
200394,2024-07-30,Shoolagiri,Stationery & School Supplies,Notebook,7,1333.02,9331.14,,Regular
200395,2024-06-11,Chennai,Snacks & Packaged Foods,Chips,8,1190.72,9525.76,UPI,
200396,2024-10-02,Tiruppur,Baby Care,Baby Soap,5,797.47,3987.35,,New
200397,2024-10-25,Madurai,Home Appliances,Mixer,6,1458.8,8752.8,UPI,
200398,2024-06-15,Tiruppur,Dairy & Bakery,Bread,1,3744.97,3744.97,,New
200399,2024-01-08,Kovilpatti,Baby Care,Diapers,8,226.15,1809.2,Cash,New
200400,2024-08-08,Kovilpatti,Household & Cleaning,Dishwash Liquid,1,2587.35,2587.35,Cash,
200401,2024-05-20,Shoolagiri,Stationery & School Supplies,Notebook,2,4226.91,8453.82,UPI,New
200402,2024-09-18,Coimbatore,Pet Care,Dog Food,7,1453.62,10175.34,UPI,New
200403,2024-09-14,Kovilpatti,Snacks & Packaged Foods,Chocolates,2,3604.67,7209.34,Card,
200404,2024-03-04,Tiruchirappalli,Fruits & Vegetables,Onion,3,175.22,525.66,Cash,Regular
200405,2024-01-21,Kovilpatti,Fruits & Vegetables,Apple,6,2678.53,16071.18,Card,
200406,2024-11-27,Dindigul,Baby Care,Baby Soap,1,3306.47,3306.47,,
200407,2024-11-30,Madurai,Home Appliances,Iron Box,3,713.63,2140.89,Card,
200408,2024-08-05,Shoolagiri,Kids & Toys,Toy Car,3,3972.59,11917.77,Card,Regular
200409,2024-12-13,Shoolagiri,Fruits & Vegetables,Tomato,5,4152.34,20761.7,Card,Regular
200410,2024-09-19,Dindigul,Home Appliances,Iron Box,2,3975.78,7951.56,Card,Regular
200411,2024-04-01,Hosur,Dairy & Bakery,Curd,6,2272.29,13633.74,,Regular
200412,2024-04-13,Dindigul,Home Appliances,Mixer,3,2495.23,7485.69,UPI,New
200413,2024-02-16,Coimbatore,Home & Kitchen,Storage Box,2,2536.29,5072.58,UPI,New
200414,2024-06-12,Dindigul,Kids & Toys,Doll,2,2007.35,4014.7,,New
200415,2024-08-23,Vellore,Personal Care,Shampoo,1,3427.78,3427.78,,
200416,2024-09-25,Dindigul,Kids & Toys,Toy Car,6,3555.25,21331.5,,Regular
200417,2024-01-24,Tiruppur,Home Appliances,Iron Box,1,936.66,936.66,,New
200418,2024-08-15,Chennai,Stationery & School Supplies,Notebook,8,3636.92,29095.36,Card,Regular
200419,2024-09-18,Dindigul,Snacks & Packaged Foods,Biscuits,4,485.06,1940.24,,Regular
200420,2024-03-17,Madurai,Fruits & Vegetables,Onion,4,4913.42,19653.68,UPI,Regular
200421,2024-04-22,Chennai,Fruits & Vegetables,Banana,7,4184.39,29290.73,Cash,New
200422,2024-06-11,Kovilpatti,Fruits & Vegetables,Onion,4,2430.25,9721.0,,New
200423,2024-12-16,Kovilpatti,Household & Cleaning,Dishwash Liquid,3,3903.16,11709.48,Card,New
200424,2024-03-09,Kovilpatti,Apparel & Footwear,T-Shirt,3,2548.12,7644.36,Cash,New
200425,2024-09-09,Kovilpatti,Household & Cleaning,Dishwash Liquid,6,1243.22,7459.32,Card,New
200426,2024-02-09,Kovilpatti,Personal Care,Soap,1,2692.45,2692.45,Cash,
200427,2024-10-17,Madurai,Home Appliances,Iron Box,7,3285.93,23001.51,UPI,
200428,2024-01-29,Tiruchirappalli,Dairy & Bakery,Bread,4,1531.19,6124.76,Cash,Regular
200429,2024-04-04,Hosur,Kids & Toys,Doll,5,4169.74,20848.7,UPI,
200430,2024-03-28,Chennai,Stationery & School Supplies,Notebook,7,2416.08,16912.56,Card,Regular
200431,2024-11-10,Vellore,Snacks & Packaged Foods,Biscuits,6,2600.47,15602.82,,Regular
200432,2024-09-11,Chennai,Home & Kitchen,Storage Box,7,713.68,4995.76,UPI,New
200433,2024-04-26,Hosur,Kids & Toys,Toy Car,2,2139.97,4279.94,,New
200434,2024-12-08,Coimbatore,Apparel & Footwear,Jeans,2,4120.11,8240.22,Cash,
200435,2024-05-06,Shoolagiri,Home Appliances,Iron Box,6,2141.35,12848.1,Card,New
200436,2024-03-31,Dindigul,Kids & Toys,Doll,5,2963.8,14819.0,UPI,Regular
200437,2024-11-22,Vellore,Grocery & Staples,Toor Dal,2,164.41,328.82,UPI,New
200438,2024-03-31,Shoolagiri,Bed & Bath,Towel,8,4777.43,38219.44,,New
200439,2024-08-16,Dindigul,Beverages,Juice,5,1524.21,7621.05,UPI,New
200440,2024-10-18,Tiruchirappalli,Baby Care,Diapers,6,2013.85,12083.1,Card,New
200441,2024-02-23,Kovilpatti,Snacks & Packaged Foods,Noodles,4,4264.29,17057.16,UPI,Regular
200442,2024-04-18,Chennai,Grocery & Staples,Sugar,4,1124.51,4498.04,Card,New
200443,2024-03-02,Kovilpatti,Pet Care,Cat Food,5,4864.43,24322.15,UPI,Regular
200444,2024-07-04,Tiruppur,Snacks & Packaged Foods,Biscuits,6,4212.46,25274.76,Cash,New
200445,2024-10-16,Coimbatore,Fruits & Vegetables,Apple,7,2630.44,18413.08,Cash,New
200446,2024-10-20,Tiruppur,Baby Care,Baby Soap,2,59.78,119.56,Card,New
200447,2024-01-22,Shoolagiri,Dairy & Bakery,Butter,5,3377.59,16887.95,Card,New
200448,2024-09-03,Coimbatore,Dairy & Bakery,Bread,8,2519.09,20152.72,Cash,New
200449,2024-09-27,Vellore,Stationery & School Supplies,Pen,7,3970.63,27794.41,Card,Regular
200450,2024-05-27,Dindigul,Beverages,Juice,1,4883.87,4883.87,Card,New
200451,2024-05-31,Tiruchirappalli,Bed & Bath,Towel,2,1753.09,3506.18,,Regular
200452,2024-07-05,Madurai,Home Appliances,Iron Box,7,2082.1,14574.7,UPI,New
200453,2024-01-25,Tiruppur,Snacks & Packaged Foods,Chips,5,1120.77,5603.85,Cash,Regular
200454,2024-04-02,Shoolagiri,Home Appliances,Iron Box,3,4789.82,14369.46,UPI,
200455,2024-10-08,Hosur,Pet Care,Cat Food,3,4236.0,12708.0,Cash,New
200456,2024-08-06,Salem,Stationery & School Supplies,Notebook,7,2209.86,15469.02,Card,New
200457,2024-05-08,Chennai,Snacks & Packaged Foods,Biscuits,7,381.24,2668.68,UPI,Regular
200458,2024-08-08,Tiruppur,Bed & Bath,Towel,7,3478.81,24351.67,,
200459,2024-10-19,Salem,Kids & Toys,Toy Car,7,3730.21,26111.47,,
200460,2024-05-10,Shoolagiri,Fruits & Vegetables,Banana,7,2626.43,18385.01,Card,New
200461,2024-06-01,Hosur,Home & Kitchen,Storage Box,6,4775.27,28651.62,Cash,
200462,2024-12-05,Salem,Snacks & Packaged Foods,Biscuits,5,2793.54,13967.7,Card,Regular
200463,2024-02-06,Salem,Grocery & Staples,Sugar,4,173.65,694.6,UPI,Regular
200464,2024-12-23,Madurai,Kids & Toys,Toy Car,5,79.09,395.45,Cash,New
200465,2024-12-13,Tiruchirappalli,Grocery & Staples,Sugar,5,3168.17,15840.85,,Regular
200466,2024-06-03,Shoolagiri,Home & Kitchen,Storage Box,8,3922.57,31380.56,,New
200467,2024-05-02,Tiruppur,Pet Care,Cat Food,3,2569.31,7707.93,,New
200468,2024-07-14,Salem,Baby Care,Diapers,5,1591.7,7958.5,Card,
200469,2024-07-08,Chennai,Dairy & Bakery,Milk,8,4276.51,34212.08,UPI,Regular
200470,2024-10-21,Chennai,Grocery & Staples,Rice,4,1525.24,6100.96,UPI,
200471,2024-10-18,Dindigul,Kids & Toys,Toy Car,8,2333.73,18669.84,,New
200472,2024-08-28,Shoolagiri,Dairy & Bakery,Bread,3,802.7,2408.1,,Regular
200473,2024-03-08,Tiruppur,Stationery & School Supplies,Pen,1,4586.78,4586.78,,Regular
200474,2024-08-07,Coimbatore,Home & Kitchen,Storage Box,8,92.19,737.52,Card,Regular
200475,2024-03-24,Salem,Home Appliances,Iron Box,2,4011.2,8022.4,Card,
200476,2024-05-27,Madurai,Bed & Bath,Towel,1,3328.27,3328.27,,
200477,2024-02-28,Tiruppur,Stationery & School Supplies,Notebook,4,452.07,1808.28,Card,
200478,2024-01-27,Madurai,Stationery & School Supplies,Pen,7,2708.56,18959.92,UPI,Regular
200479,2024-07-18,Tiruppur,Home Appliances,Mixer,4,90.07,360.28,Cash,
200480,2024-06-23,Hosur,Household & Cleaning,Phenyl,1,3900.38,3900.38,UPI,Regular
200481,2024-08-11,Salem,Stationery & School Supplies,Notebook,8,676.71,5413.68,Cash,New
200482,2024-10-23,Kovilpatti,Snacks & Packaged Foods,Chips,4,3303.77,13215.08,UPI,New
200483,2024-07-25,Salem,Pet Care,Dog Food,5,882.95,4414.75,,
200484,2024-11-16,Salem,Stationery & School Supplies,Pen,8,273.18,2185.44,,New
200485,2024-10-18,Coimbatore,Baby Care,Baby Soap,4,1984.11,7936.44,Cash,Regular
200486,2024-04-16,Shoolagiri,Home & Kitchen,Cookware,7,3210.82,22475.74,,
200487,2024-11-05,Kovilpatti,Pet Care,Cat Food,6,746.29,4477.74,,
200488,2024-11-29,Chennai,Bed & Bath,Bedsheet,7,226.93,1588.51,Card,Regular
200489,2024-09-02,Tiruchirappalli,Bed & Bath,Bedsheet,2,4286.13,8572.26,Card,Regular
200490,2024-09-13,Salem,Pet Care,Cat Food,3,4950.2,14850.6,,New
200491,2024-08-29,Coimbatore,Kids & Toys,Toy Car,6,1753.96,10523.76,UPI,New
200492,2024-04-09,Chennai,Snacks & Packaged Foods,Noodles,8,1237.31,9898.48,,Regular
200493,2024-05-27,Tiruppur,Personal Care,Soap,3,3955.15,11865.45,Cash,Regular
200494,2024-05-13,Hosur,Snacks & Packaged Foods,Chips,5,2739.53,13697.65,Card,Regular
200495,2024-09-19,Madurai,Dairy & Bakery,Curd,4,981.31,3925.24,Card,
200496,2024-01-15,Vellore,Stationery & School Supplies,Pen,2,3462.7,6925.4,,
200497,2024-09-07,Chennai,Bed & Bath,Bedsheet,4,2731.62,10926.48,UPI,Regular
200498,2024-06-14,Kovilpatti,Apparel & Footwear,Jeans,2,1193.45,2386.9,Cash,Regular
200499,2024-08-04,Madurai,Snacks & Packaged Foods,Chips,8,2868.0,22944.0,UPI,
200500,2024-01-16,Madurai,Kids & Toys,Toy Car,8,3695.98,29567.84,Card,
200501,2024-02-23,Tiruchirappalli,Bed & Bath,Bedsheet,1,4044.52,4044.52,Card,New
200502,2024-08-24,Vellore,Apparel & Footwear,Slippers,5,3383.75,16918.75,UPI,New
200503,2024-03-19,Kovilpatti,Snacks & Packaged Foods,Chocolates,1,4736.2,4736.2,UPI,
200504,2024-12-04,Chennai,Beverages,Juice,4,2776.62,11106.48,Card,New
200505,2024-07-20,Tiruppur,Pet Care,Dog Food,7,1336.89,9358.23,Cash,
200506,2024-07-03,Shoolagiri,Baby Care,Diapers,4,503.77,2015.08,,Regular
200507,2024-10-27,Tiruppur,Beverages,Tea,8,2078.32,16626.56,Card,Regular
200508,2024-07-06,Tiruppur,Fruits & Vegetables,Onion,1,3055.22,3055.22,Card,Regular
200509,2024-03-26,Tiruppur,Fruits & Vegetables,Onion,8,895.47,7163.76,Cash,
200510,2024-06-17,Vellore,Bed & Bath,Bedsheet,4,1605.44,6421.76,,New
200511,2024-10-23,Hosur,Fruits & Vegetables,Onion,7,4903.81,34326.67,Cash,New
200512,2024-09-04,Tiruppur,Grocery & Staples,Rice,4,479.08,1916.32,Cash,Regular
200513,2024-11-27,Tiruchirappalli,Pet Care,Dog Food,4,2349.39,9397.56,UPI,
200514,2024-10-12,Vellore,Kids & Toys,Doll,8,1981.22,15849.76,Cash,Regular
200515,2024-05-25,Dindigul,Personal Care,Toothpaste,1,4727.49,4727.49,Card,Regular
200516,2024-08-04,Chennai,Personal Care,Toothpaste,1,547.99,547.99,,Regular
200517,2024-10-12,Madurai,Grocery & Staples,Wheat Flour,4,668.0,2672.0,UPI,New
200518,2024-11-26,Salem,Fruits & Vegetables,Onion,8,3315.76,26526.08,Card,New
200519,2024-03-02,Coimbatore,Kids & Toys,Toy Car,5,2318.96,11594.8,Card,
200520,2024-01-14,Chennai,Apparel & Footwear,Jeans,4,4260.14,17040.56,,New
200521,2024-12-18,Shoolagiri,Baby Care,Baby Soap,5,2775.97,13879.85,Cash,
200522,2024-05-09,Tiruchirappalli,Home & Kitchen,Storage Box,4,738.03,2952.12,Card,Regular
200523,2024-10-23,Coimbatore,Beverages,Tea,2,297.31,594.62,Card,New
200524,2024-03-04,Madurai,Snacks & Packaged Foods,Chocolates,7,1804.67,12632.69,Cash,
200525,2024-07-19,Chennai,Household & Cleaning,Phenyl,6,2710.81,16264.86,,Regular
200526,2024-08-02,Madurai,Household & Cleaning,Phenyl,3,1153.76,3461.28,Cash,Regular
200527,2024-05-01,Vellore,Apparel & Footwear,T-Shirt,4,1286.39,5145.56,Card,New
200528,2024-03-24,Kovilpatti,Fruits & Vegetables,Banana,8,761.69,6093.52,Cash,
200529,2024-04-08,Tiruppur,Dairy & Bakery,Bread,4,3413.56,13654.24,Cash,
200530,2024-06-05,Coimbatore,Snacks & Packaged Foods,Biscuits,2,1161.52,2323.04,,Regular
200531,2024-07-20,Salem,Apparel & Footwear,Jeans,5,4753.06,23765.3,Cash,Regular
200532,2024-04-14,Tiruppur,Home & Kitchen,Cookware,5,3529.85,17649.25,Cash,Regular
200533,2024-03-19,Vellore,Baby Care,Baby Soap,1,1384.12,1384.12,Cash,New
200534,2024-05-22,Coimbatore,Baby Care,Baby Soap,1,2643.43,2643.43,Card,Regular
200535,2024-07-23,Tiruchirappalli,Bed & Bath,Bedsheet,2,652.06,1304.12,,Regular
200536,2024-04-05,Kovilpatti,Snacks & Packaged Foods,Noodles,1,2839.96,2839.96,Card,Regular
200537,2024-07-22,Kovilpatti,Fruits & Vegetables,Tomato,3,1609.72,4829.16,UPI,New
200538,2024-09-15,Chennai,Kids & Toys,Toy Car,3,738.1,2214.3,UPI,
200539,2024-01-04,Tiruchirappalli,Baby Care,Diapers,4,2435.95,9743.8,UPI,New
200540,2024-08-02,Vellore,Fruits & Vegetables,Tomato,5,485.31,2426.55,Card,
200541,2024-01-02,Tiruppur,Household & Cleaning,Phenyl,2,905.65,1811.3,Cash,
200542,2024-05-05,Kovilpatti,Kids & Toys,Toy Car,7,630.53,4413.71,Cash,New
200543,2024-10-22,Hosur,Home Appliances,Iron Box,4,3948.65,15794.6,Card,Regular
200544,2024-09-03,Coimbatore,Home Appliances,Mixer,6,2599.54,15597.24,Cash,
200545,2024-01-11,Madurai,Kids & Toys,Doll,7,2946.87,20628.09,Cash,Regular
200546,2024-03-31,Coimbatore,Household & Cleaning,Phenyl,8,1133.59,9068.72,Cash,
200547,2024-08-16,Salem,Kids & Toys,Doll,5,1096.09,5480.45,,New
200548,2024-11-23,Chennai,Kids & Toys,Doll,2,4723.96,9447.92,Card,
200549,2024-12-18,Shoolagiri,Snacks & Packaged Foods,Chocolates,8,4640.35,37122.8,UPI,Regular
200550,2024-02-06,Dindigul,Kids & Toys,Toy Car,1,4295.51,4295.51,UPI,Regular
200551,2024-01-26,Coimbatore,Pet Care,Dog Food,8,3189.71,25517.68,,New
200552,2024-07-08,Dindigul,Snacks & Packaged Foods,Biscuits,5,1871.35,9356.75,Card,New
200553,2024-05-17,Tiruppur,Apparel & Footwear,Jeans,3,1045.49,3136.47,Card,Regular
200554,2024-02-05,Kovilpatti,Home & Kitchen,Cookware,7,2633.36,18433.52,,
200555,2024-08-25,Chennai,Home & Kitchen,Cookware,2,3008.71,6017.42,,New
200556,2024-11-13,Vellore,Home & Kitchen,Storage Box,7,2269.42,15885.94,,Regular
200557,2024-03-07,Coimbatore,Grocery & Staples,Rice,5,543.91,2719.55,Cash,Regular
200558,2024-07-08,Tiruchirappalli,Baby Care,Baby Soap,3,4487.66,13462.98,Card,
200559,2024-06-24,Hosur,Fruits & Vegetables,Onion,8,2857.65,22861.2,Cash,
200560,2024-08-04,Salem,Pet Care,Cat Food,7,680.4,4762.8,UPI,New
200561,2024-12-02,Coimbatore,Household & Cleaning,Phenyl,8,1519.19,12153.52,UPI,New
200562,2024-09-04,Shoolagiri,Bed & Bath,Bedsheet,1,4969.08,4969.08,Card,
200563,2024-01-22,Kovilpatti,Personal Care,Shampoo,1,318.93,318.93,,
200564,2024-08-28,Dindigul,Baby Care,Diapers,3,4729.17,14187.51,Card,
200565,2024-05-07,Tiruppur,Beverages,Soft Drink,7,3532.57,24727.99,UPI,New
200566,2024-02-21,Hosur,Pet Care,Cat Food,2,3860.97,7721.94,UPI,
200567,2024-09-10,Tiruchirappalli,Home Appliances,Iron Box,1,665.22,665.22,Cash,New
200568,2024-12-28,Salem,Stationery & School Supplies,Pen,8,1828.82,14630.56,Card,
200569,2024-08-17,Vellore,Bed & Bath,Towel,2,2426.54,4853.08,Cash,Regular
200570,2024-01-05,Coimbatore,Kids & Toys,Toy Car,3,2439.8,7319.4,Cash,New
200571,2024-09-22,Dindigul,Home & Kitchen,Storage Box,6,3393.32,20359.92,,New
200572,2024-11-09,Tiruppur,Dairy & Bakery,Butter,5,3322.76,16613.8,UPI,Regular
200573,2024-07-14,Madurai,Apparel & Footwear,T-Shirt,1,927.5,927.5,Card,Regular
200574,2024-02-03,Chennai,Dairy & Bakery,Curd,3,4402.66,13207.98,Cash,Regular
200575,2024-08-06,Dindigul,Dairy & Bakery,Bread,6,1931.87,11591.22,,
200576,2024-08-17,Chennai,Personal Care,Toothpaste,4,3925.31,15701.24,Card,New
200577,2024-10-04,Kovilpatti,Dairy & Bakery,Butter,8,1720.06,13760.48,UPI,New
200578,2024-06-12,Madurai,Pet Care,Cat Food,3,793.96,2381.88,Card,Regular
